"","stadium","full_team_name","team","team_abbr","x","y","d_wall","segment","spray_angle_stadia","fence_height","orientation","distance"
"824","Citizens Bank Park","Philadelphia Phillies","phillies","PHI",-221.598519929761,259.065996031892,340.912150465566,"outfield_outer",-30.4,11,"NNE",340.912150465566
"825","Citizens Bank Park","Philadelphia Phillies","phillies","PHI",-231.671322402637,249.034170084895,340.131767839552,"outfield_outer",-32.2,11,"NNE",340.131767839552
"826","Citizens Bank Park","Philadelphia Phillies","phillies","PHI",-240.080901227763,237.808919982864,337.922952102622,"outfield_outer",-34,11,"NNE",337.922952102622
"827","PNC Park","Pittsburgh Pirates","pirates","PIT",-236.615096696928,240.705572582706,337.529075276879,"outfield_outer",-33.4,6,"ESE",337.529075276879
"828","PNC Park","Pittsburgh Pirates","pirates","PIT",-234.92022545943,255.126047984327,346.809476067207,"outfield_outer",-32,6,"ESE",346.809476067207
"829","PNC Park","Pittsburgh Pirates","pirates","PIT",-233.255415512602,269.549997462892,356.462185930292,"outfield_outer",-30.7,6,"ESE",356.462185930292
"830","PNC Park","Pittsburgh Pirates","pirates","PIT",-231.491431129339,283.962144403129,366.364275196604,"outfield_outer",-29.4,6,"ESE",366.364275196604
"831","PNC Park","Pittsburgh Pirates","pirates","PIT",-227.557774722199,297.441717968465,374.505162079978,"outfield_outer",-28.1,6,"ESE",374.505162079978
"832","PNC Park","Pittsburgh Pirates","pirates","PIT",-216.757049416019,307.082887263264,375.876998659776,"outfield_outer",-26.4,6,"ESE",375.876998659776
"833","PNC Park","Pittsburgh Pirates","pirates","PIT",-205.567262256412,316.335533676845,377.261274421601,"outfield_outer",-24.8,6,"ESE",377.261274421601
"834","PNC Park","Pittsburgh Pirates","pirates","PIT",-194.403297061021,325.619141877552,379.236690557848,"outfield_outer",-23.1,6,"ESE",379.236690557848
"835","PNC Park","Pittsburgh Pirates","pirates","PIT",-183.17919802165,334.829699365301,381.661559716082,"outfield_outer",-21.5,6,"ESE",381.661559716082
"836","PNC Park","Pittsburgh Pirates","pirates","PIT",-172.002678690092,344.097401287118,384.69201063853,"outfield_outer",-19.9,6,"ESE",384.69201063853
"837","PNC Park","Pittsburgh Pirates","pirates","PIT",-160.816900607543,353.354690352027,388.228814895022,"outfield_outer",-18.4,6,"ESE",388.228814895022
"838","PNC Park","Pittsburgh Pirates","pirates","PIT",-149.678559624308,362.669085804567,392.342372182164,"outfield_outer",-16.8,6,"ESE",392.342372182164
"839","PNC Park","Pittsburgh Pirates","pirates","PIT",-138.496670922994,371.931231493908,396.880547290147,"outfield_outer",-15.3,6,"ESE",396.880547290147
"840","PNC Park","Pittsburgh Pirates","pirates","PIT",-127.322541804658,381.202297922472,401.903249045056,"outfield_outer",-13.9,6,"ESE",401.903249045056
"841","PNC Park","Pittsburgh Pirates","pirates","PIT",-116.185498169582,390.518183625599,407.435297596012,"outfield_outer",-12.4,6,"ESE",407.435297596012
"842","PNC Park","Pittsburgh Pirates","pirates","PIT",-105.015736615385,392.934716516657,406.725947513676,"outfield_outer",-11.2,10,"ESE",406.725947513676
"843","PNC Park","Pittsburgh Pirates","pirates","PIT",-92.7140596771192,385.824460555975,396.807776165137,"outfield_outer",-10.1,10,"ESE",396.807776165137
"844","PNC Park","Pittsburgh Pirates","pirates","PIT",-78.4775495046083,387.688318438128,395.551460659206,"outfield_outer",-8.6,10,"ESE",395.551460659206
"845","PNC Park","Pittsburgh Pirates","pirates","PIT",-64.180106054482,390.217544769076,395.460261289008,"outfield_outer",-7,10,"ESE",395.460261289008
"846","PNC Park","Pittsburgh Pirates","pirates","PIT",-49.8856185701788,392.765211531748,395.920555578651,"outfield_outer",-5.4,10,"ESE",395.920555578651
"847","PNC Park","Pittsburgh Pirates","pirates","PIT",-35.5762002218473,395.227441565199,396.82539811408,"outfield_outer",-3.9,10,"ESE",396.82539811408
"848","PNC Park","Pittsburgh Pirates","pirates","PIT",-21.2758208333507,397.74181399096,398.310445693999,"outfield_outer",-2.3,10,"ESE",398.310445693999
"849","PNC Park","Pittsburgh Pirates","pirates","PIT",-6.98391320177613,400.303151936236,400.364069933473,"outfield_outer",-0.7,10,"ESE",400.364069933473
"850","PNC Park","Pittsburgh Pirates","pirates","PIT",7.37332989669475,400.762620097574,400.830442533047,"outfield_outer",0.8,10,"ESE",400.830442533047
"851","PNC Park","Pittsburgh Pirates","pirates","PIT",21.5947110620343,397.843465411593,398.429108520648,"outfield_outer",2.3,10,"ESE",398.429108520648
"852","PNC Park","Pittsburgh Pirates","pirates","PIT",35.8060997773117,394.867208369263,396.487312566994,"outfield_outer",3.9,10,"ESE",396.487312566994
"853","PNC Park","Pittsburgh Pirates","pirates","PIT",50.0196400578236,391.903717874724,395.082888107731,"outfield_outer",5.5,10,"ESE",395.082888107731
"854","PNC Park","Pittsburgh Pirates","pirates","PIT",64.2398850447674,388.970103343827,394.239145856766,"outfield_outer",7,10,"ESE",394.239145856766
"855","PNC Park","Pittsburgh Pirates","pirates","PIT",78.1473183752639,384.979261321128,392.830796929933,"outfield_outer",8.6,10,"ESE",392.830796929933
"856","PNC Park","Pittsburgh Pirates","pirates","PIT",91.1438729077164,378.505737269737,389.324798484152,"outfield_outer",10.2,10,"ESE",389.324798484152
"857","PNC Park","Pittsburgh Pirates","pirates","PIT",103.986724054117,371.735286715832,386.005650436893,"outfield_outer",11.7,10,"ESE",386.005650436893
"858","PNC Park","Pittsburgh Pirates","pirates","PIT",116.985696886218,365.266207324363,383.542768787366,"outfield_outer",13.3,10,"ESE",383.542768787366
"859","PNC Park","Pittsburgh Pirates","pirates","PIT",129.966451228782,358.76175243145,381.577349239559,"outfield_outer",14.9,10,"ESE",381.577349239559
"860","PNC Park","Pittsburgh Pirates","pirates","PIT",142.954750053221,352.271287947898,380.172488319775,"outfield_outer",16.6,10,"ESE",380.172488319775
"861","PNC Park","Pittsburgh Pirates","pirates","PIT",154.4218797901,343.729034347687,376.823255667033,"outfield_outer",18.1,21,"ESE",376.823255667033
"862","PNC Park","Pittsburgh Pirates","pirates","PIT",162.615549051964,331.742096242488,369.454510343062,"outfield_outer",19.6,21,"ESE",369.454510343062
"863","PNC Park","Pittsburgh Pirates","pirates","PIT",170.844133975955,319.779141428429,362.555399086398,"outfield_outer",21.1,21,"ESE",362.555399086398
"864","PNC Park","Pittsburgh Pirates","pirates","PIT",178.994850074944,307.763024129241,356.029823714991,"outfield_outer",22.6,21,"ESE",356.029823714991
"865","PNC Park","Pittsburgh Pirates","pirates","PIT",187.166616779147,295.761198613184,350.008612810684,"outfield_outer",24.2,21,"ESE",350.008612810684
"866","PNC Park","Pittsburgh Pirates","pirates","PIT",195.347596965911,283.765603812446,344.504864330532,"outfield_outer",25.9,21,"ESE",344.504864330532
"867","PNC Park","Pittsburgh Pirates","pirates","PIT",203.57524551344,271.802085238316,339.586887446724,"outfield_outer",27.6,21,"ESE",339.586887446724
"868","PNC Park","Pittsburgh Pirates","pirates","PIT",211.741717155609,259.797395688042,335.155548350754,"outfield_outer",29.4,21,"ESE",335.155548350754
"869","PNC Park","Pittsburgh Pirates","pirates","PIT",219.994636186557,247.852335764989,331.403711951174,"outfield_outer",31.2,21,"ESE",331.403711951174
"870","PNC Park","Pittsburgh Pirates","pirates","PIT",228.222301244005,235.88907002268,328.221072055519,"outfield_outer",33,21,"ESE",328.221072055519
"871","Globe Life Field","Texas Rangers","rangers","TEX",240.096527499102,244.763355099421,342.863591704708,"outfield_outer",33.3,8,"SSE",342.863591704708
"872","Globe Life Field","Texas Rangers","rangers","TEX",238.49473422114,259.36203493597,352.346992916555,"outfield_outer",31.9,8,"SSE",352.346992916555
"873","Globe Life Field","Texas Rangers","rangers","TEX",229.823992581344,270.677654574936,355.085145073992,"outfield_outer",30.3,8,"SSE",355.085145073992
"874","Globe Life Field","Texas Rangers","rangers","TEX",219.437906391668,281.089459020525,356.601007757984,"outfield_outer",28.5,8,"SSE",356.601007757984
"875","Globe Life Field","Texas Rangers","rangers","TEX",209.021682559706,291.47082973443,358.671588456861,"outfield_outer",26.7,8,"SSE",358.671588456861
"876","Globe Life Field","Texas Rangers","rangers","TEX",198.632417541251,301.87878464312,361.366348621297,"outfield_outer",25,8,"SSE",361.366348621297
"877","Globe Life Field","Texas Rangers","rangers","TEX",188.234036602449,312.278267999895,364.622776579668,"outfield_outer",23.3,8,"SSE",364.622776579668
"878","Globe Life Field","Texas Rangers","rangers","TEX",177.802610364181,322.642826119915,368.391315721425,"outfield_outer",21.6,8,"SSE",368.391315721425
"879","Globe Life Field","Texas Rangers","rangers","TEX",167.396954486836,333.034994433163,372.738578481709,"outfield_outer",20,8,"SSE",372.738578481709
"880","Globe Life Field","Texas Rangers","rangers","TEX",157.000180366726,343.436154019521,377.620773426072,"outfield_outer",18.4,8,"SSE",377.620773426072
"881","Globe Life Field","Texas Rangers","rangers","TEX",146.628149261135,353.850016373296,383.02695498245,"outfield_outer",16.9,8,"SSE",383.02695498245
"882","Globe Life Field","Texas Rangers","rangers","TEX",133.208499745226,358.009661389479,381.988772155129,"outfield_outer",15.3,8,"SSE",381.988772155129
"883","Globe Life Field","Texas Rangers","rangers","TEX",121.108138559604,364.792394102744,384.370487967774,"outfield_outer",13.8,8,"SSE",384.370487967774
"884","Globe Life Field","Texas Rangers","rangers","TEX",110.649904136407,375.131751657985,391.110256049856,"outfield_outer",12.3,8,"SSE",391.110256049856
"885","Globe Life Field","Texas Rangers","rangers","TEX",100.179366628375,385.458470331745,398.263904777412,"outfield_outer",10.9,8,"SSE",398.263904777412
"886","Globe Life Field","Texas Rangers","rangers","TEX",89.7521400654475,395.829102205211,405.876982346758,"outfield_outer",9.6,8,"SSE",405.876982346758
"887","Globe Life Field","Texas Rangers","rangers","TEX",78.7796258577559,405.16438855383,412.752239488155,"outfield_outer",8.3,8,"SSE",412.752239488155
"888","Globe Life Field","Texas Rangers","rangers","TEX",64.1524785035594,406.061918670471,411.098312198547,"outfield_outer",6.7,8,"SSE",411.098312198547
"889","Globe Life Field","Texas Rangers","rangers","TEX",49.447271676823,405.94584486,408.94628209018,"outfield_outer",5.2,8,"SSE",408.94628209018
"890","Globe Life Field","Texas Rangers","rangers","TEX",34.7424320308061,405.7961046,407.280634319813,"outfield_outer",3.7,8,"SSE",407.280634319813
"891","Globe Life Field","Texas Rangers","rangers","TEX",20.036064582014,405.7961046,406.290440931692,"outfield_outer",2.1,8,"SSE",406.290440931692
"892","Globe Life Field","Texas Rangers","rangers","TEX",5.32969713322443,405.7961046,405.831103022016,"outfield_outer",0.6,8,"SSE",405.831103022016
"893","Globe Life Field","Texas Rangers","rangers","TEX",-9.37619756908797,405.704231768551,405.812563575556,"outfield_outer",-1,8,"SSE",405.812563575556
"894","Globe Life Field","Texas Rangers","rangers","TEX",-24.0822672516889,405.64636434,406.360589253242,"outfield_outer",-2.5,8,"SSE",406.360589253242
"895","Globe Life Field","Texas Rangers","rangers","TEX",-38.7886347004785,405.64636434,407.496663893322,"outfield_outer",-4.1,8,"SSE",407.496663893322
"896","Globe Life Field","Texas Rangers","rangers","TEX",-53.4873329845417,405.473173562873,408.985805705953,"outfield_outer",-5.6,8,"SSE",408.985805705953
"897","Globe Life Field","Texas Rangers","rangers","TEX",-67.1228858146061,400.714765862663,406.297680747071,"outfield_outer",-7.1,8,"SSE",406.297680747071
"898","Globe Life Field","Texas Rangers","rangers","TEX",-80.6567731604382,394.961901470401,403.11340671053,"outfield_outer",-8.7,8,"SSE",403.11340671053
"899","Globe Life Field","Texas Rangers","rangers","TEX",-94.2228073737627,389.284975730102,400.525566922487,"outfield_outer",-10.2,8,"SSE",400.525566922487
"900","Globe Life Field","Texas Rangers","rangers","TEX",-107.759741317267,383.538292861274,398.388985715851,"outfield_outer",-11.8,8,"SSE",398.388985715851
"901","Globe Life Field","Texas Rangers","rangers","TEX",-121.295481785388,377.788754171374,396.78323638973,"outfield_outer",-13.4,8,"SSE",396.78323638973
"902","Globe Life Field","Texas Rangers","rangers","TEX",-134.582299480147,371.630949385207,395.249235134382,"outfield_outer",-14.9,8,"SSE",395.249235134382
"903","Globe Life Field","Texas Rangers","rangers","TEX",-145.435948438945,361.759268891055,389.899196879047,"outfield_outer",-16.4,8,"SSE",389.899196879047
"904","Globe Life Field","Texas Rangers","rangers","TEX",-155.850044042705,351.375455911784,384.387756367613,"outfield_outer",-17.9,8,"SSE",384.387756367613
"905","Globe Life Field","Texas Rangers","rangers","TEX",-166.345417263745,341.074410456255,379.476680855005,"outfield_outer",-19.5,8,"SSE",379.476680855005
"906","Globe Life Field","Texas Rangers","rangers","TEX",-176.744389413406,330.675438306594,374.946429091378,"outfield_outer",-21.1,8,"SSE",374.946429091378
"907","Globe Life Field","Texas Rangers","rangers","TEX",-187.117384519508,320.250815855633,370.909019364075,"outfield_outer",-22.7,8,"SSE",370.909019364075
"908","Globe Life Field","Texas Rangers","rangers","TEX",-197.504439124638,309.840518465362,367.435913264915,"outfield_outer",-24.4,8,"SSE",367.435913264915
"909","Globe Life Field","Texas Rangers","rangers","TEX",-207.884537030114,299.422771671055,364.513342597225,"outfield_outer",-26.1,8,"SSE",364.513342597225
"910","Globe Life Field","Texas Rangers","rangers","TEX",-218.351372473829,289.092292916928,362.286731312605,"outfield_outer",-27.8,8,"SSE",362.286731312605
"911","Globe Life Field","Texas Rangers","rangers","TEX",-228.599837026563,278.545466883437,360.340759018298,"outfield_outer",-29.5,8,"SSE",360.340759018298
"912","Globe Life Field","Texas Rangers","rangers","TEX",-235.581217523762,265.937938249254,355.276648613784,"outfield_outer",-31.2,8,"SSE",355.276648613784
"913","Globe Life Field","Texas Rangers","rangers","TEX",-239.876311589277,251.872924336997,347.822677345435,"outfield_outer",-32.7,8,"SSE",347.822677345435
"914","Globe Life Field","Texas Rangers","rangers","TEX",-244.208745383728,237.819286515356,340.87523283537,"outfield_outer",-34.3,8,"SSE",340.87523283537
"915","Tropicana Field","Tampa Bay Rays","rays","TB",238.29935927081,229.145504455666,330.596804039483,"outfield_outer",34.6,11,"NE",330.596804039483
"916","Tropicana Field","Tampa Bay Rays","rays","TB",236.639766645341,243.6387825532,339.644277917304,"outfield_outer",33.1,11,"NE",339.644277917304
"917","Tropicana Field","Tampa Bay Rays","rays","TB",226.080059378242,254.139918587588,340.145985524121,"outfield_outer",31.2,11,"NE",340.145985524121
"918","Tropicana Field","Tampa Bay Rays","rays","TB",215.633514099869,264.753263265354,341.45585778064,"outfield_outer",29.4,11,"NE",341.45585778064
"919","Tropicana Field","Tampa Bay Rays","rays","TB",205.112725566107,275.292484490763,343.30333847234,"outfield_outer",27.5,11,"NE",343.30333847234
"920","Tropicana Field","Tampa Bay Rays","rays","TB",194.52744047114,285.768290819091,345.694143910361,"outfield_outer",25.7,11,"NE",345.694143910361
"921","Tropicana Field","Tampa Bay Rays","rays","TB",184.038322253956,296.339676817142,348.837079614738,"outfield_outer",23.9,11,"NE",348.837079614738
"922","Tropicana Field","Tampa Bay Rays","rays","TB",173.525368060825,306.887553473199,352.549321141611,"outfield_outer",22.1,11,"NE",352.549321141611
"923","Tropicana Field","Tampa Bay Rays","rays","TB",162.991943219581,317.415182398686,356.817560626837,"outfield_outer",20.4,11,"NE",356.817560626837
"924","Tropicana Field","Tampa Bay Rays","rays","TB",152.466020618156,327.950646881844,361.659389803937,"outfield_outer",18.7,11,"NE",361.659389803937
